系列,年,地域,施設タイプ,客室稼働率
従業者10人以上,2015,徳島県,ビジネスホテル,74.3
従業者10人以上,2015,徳島県,リゾートホテル,57.4
従業者10人以上,2015,徳島県,会社・団体の宿泊所,24.4
従業者10人以上,2015,徳島県,全体,63.1
従業者10人以上,2015,徳島県,旅館,42.5
従業者10人以上,2015,徳島県,簡易宿所,17.2
従業者10人以上,2015,愛媛県,シティホテル,69.1
従業者10人以上,2015,愛媛県,ビジネスホテル,68.6
従業者10人以上,2015,愛媛県,リゾートホテル,47.1
従業者10人以上,2015,愛媛県,会社・団体の宿泊所,47.5
従業者10人以上,2015,愛媛県,全体,67.2
従業者10人以上,2015,愛媛県,旅館,64.0
従業者10人以上,2015,愛媛県,簡易宿所,32.7
従業者10人以上,2015,愛知県,シティホテル,82.6
従業者10人以上,2015,愛知県,ビジネスホテル,80.9
従業者10人以上,2015,愛知県,リゾートホテル,56.4
従業者10人以上,2015,愛知県,会社・団体の宿泊所,44.6
従業者10人以上,2015,愛知県,全体,77.0
従業者10人以上,2015,愛知県,旅館,47.4
従業者10人以上,2015,愛知県,簡易宿所,50.8
従業者10人以上,2015,新潟県,シティホテル,65.2
従業者10人以上,2015,新潟県,ビジネスホテル,68.6
従業者10人以上,2015,新潟県,リゾートホテル,33.7
従業者10人以上,2015,新潟県,会社・団体の宿泊所,33.1
従業者10人以上,2015,新潟県,全体,57.6
従業者10人以上,2015,新潟県,旅館,46.2
従業者10人以上,2015,新潟県,簡易宿所,38.5
従業者10人以上,2015,東京都,シティホテル,83.6
従業者10人以上,2015,東京都,ビジネスホテル,86.1
従業者10人以上,2015,東京都,リゾートホテル,78.8
従業者10人以上,2015,東京都,会社・団体の宿泊所,57.7
従業者10人以上,2015,東京都,全体,85.3
従業者10人以上,2015,東京都,旅館,78.9
従業者10人以上,2015,東京都,簡易宿所,76.3
従業者10人以上,2015,栃木県,シティホテル,59.5
従業者10人以上,2015,栃木県,ビジネスホテル,74.1
従業者10人以上,2015,栃木県,リゾートホテル,53.6
従業者10人以上,2015,栃木県,会社・団体の宿泊所,37.8
従業者10人以上,2015,栃木県,全体,60.5
従業者10人以上,2015,栃木県,旅館,50.8
従業者10人以上,2015,栃木県,簡易宿所,32.3
従業者10人以上,2015,沖縄県,シティホテル,80.8
従業者10人以上,2015,沖縄県,ビジネスホテル,78.6
従業者10人以上,2015,沖縄県,リゾートホテル,75.6
従業者10人以上,2015,沖縄県,会社・団体の宿泊所,52.2
従業者10人以上,2015,沖縄県,全体,77.8
従業者10人以上,2015,沖縄県,簡易宿所,51.5
従業者10人以上,2015,滋賀県,シティホテル,69.6
従業者10人以上,2015,滋賀県,ビジネスホテル,70.7
従業者10人以上,2015,滋賀県,リゾートホテル,58.2
従業者10人以上,2015,滋賀県,会社・団体の宿泊所,33.4
従業者10人以上,2015,滋賀県,全体,63.9
従業者10人以上,2015,滋賀県,旅館,53.2
従業者10人以上,2015,滋賀県,簡易宿所,29.1
従業者10人以上,2015,熊本県,シティホテル,73.0
従業者10人以上,2015,熊本県,ビジネスホテル,70.3
従業者10人以上,2015,熊本県,リゾートホテル,57.1
従業者10人以上,2015,熊本県,会社・団体の宿泊所,31.6
従業者10人以上,2015,熊本県,全体,65.4
従業者10人以上,2015,熊本県,旅館,53.3
従業者10人以上,2015,熊本県,簡易宿所,27.7
従業者10人以上,2015,石川県,シティホテル,79.0
従業者10人以上,2015,石川県,ビジネスホテル,77.6
従業者10人以上,2015,石川県,リゾートホテル,55.0
従業者10人以上,2015,石川県,会社・団体の宿泊所,53.9
従業者10人以上,2015,石川県,全体,72.4
従業者10人以上,2015,石川県,旅館,63.3
従業者10人以上,2015,石川県,簡易宿所,28.7
従業者10人以上,2015,神奈川県,シティホテル,82.0
従業者10人以上,2015,神奈川県,ビジネスホテル,81.8
従業者10人以上,2015,神奈川県,リゾートホテル,62.9
従業者10人以上,2015,神奈川県,会社・団体の宿泊所,48.5
従業者10人以上,2015,神奈川県,全体,76.8
従業者10人以上,2015,神奈川県,旅館,62.0
従業者10人以上,2015,神奈川県,簡易宿所,61.3
従業者10人以上,2015,福井県,シティホテル,56.6
従業者10人以上,2015,福井県,ビジネスホテル,74.9
従業者10人以上,2015,福井県,リゾートホテル,50.4
従業者10人以上,2015,福井県,会社・団体の宿泊所,63.0
従業者10人以上,2015,福井県,全体,65.6
従業者10人以上,2015,福井県,旅館,55.5
従業者10人以上,2015,福井県,簡易宿所,31.4
従業者10人以上,2015,福岡県,シティホテル,81.2
従業者10人以上,2015,福岡県,ビジネスホテル,75.1
従業者10人以上,2015,福岡県,リゾートホテル,66.0
従業者10人以上,2015,福岡県,会社・団体の宿泊所,35.2
従業者10人以上,2015,福岡県,全体,73.5
従業者10人以上,2015,福岡県,旅館,40.9
従業者10人以上,2015,福岡県,簡易宿所,38.8
従業者10人以上,2015,福島県,シティホテル,74.7
従業者10人以上,2015,福島県,ビジネスホテル,80.4
従業者10人以上,2015,福島県,リゾートホテル,45.7
従業者10人以上,2015,福島県,会社・団体の宿泊所,37.3
従業者10人以上,2015,福島県,全体,64.9
従業者10人以上,2015,福島県,旅館,50.1
従業者10人以上,2015,福島県,簡易宿所,23.2
従業者10人以上,2015,秋田県,シティホテル,64.1
従業者10人以上,2015,秋田県,ビジネスホテル,63.6
従業者10人以上,2015,秋田県,リゾートホテル,34.7
従業者10人以上,2015,秋田県,会社・団体の宿泊所,38.7
従業者10人以上,2015,秋田県,全体,54.0
従業者10人以上,2015,秋田県,旅館,41.9
従業者10人以上,2015,秋田県,簡易宿所,27.0
従業者10人以上,2015,群馬県,シティホテル,64.2
従業者10人以上,2015,群馬県,ビジネスホテル,74.3
従業者10人以上,2015,群馬県,リゾートホテル,48.1
従業者10人以上,2015,群馬県,会社・団体の宿泊所,33.0
従業者10人以上,2015,群馬県,全体,65.2
従業者10人以上,2015,群馬県,旅館,61.1
従業者10人以上,2015,群馬県,簡易宿所,29.1
従業者10人以上,2015,茨城県,シティホテル,67.8
従業者10人以上,2015,茨城県,ビジネスホテル,68.4
従業者10人以上,2015,茨城県,リゾートホテル,49.1
従業者10人以上,2015,茨城県,会社・団体の宿泊所,59.2
従業者10人以上,2015,茨城県,全体,64.1
従業者10人以上,2015,茨城県,旅館,43.6
従業者10人以上,2015,茨城県,簡易宿所,29.3
従業者10人以上,2015,長崎県,シティホテル,76.6
従業者10人以上,2015,長崎県,ビジネスホテル,79.2
従業者10人以上,2015,長崎県,リゾートホテル,66.7
従業者10人以上,2015,長崎県,会社・団体の宿泊所,34.5
従業者10人以上,2015,長崎県,全体,71.7
従業者10人以上,2015,長崎県,旅館,52.3
従業者10人以上,2015,長崎県,簡易宿所,44.9
従業者10人以上,2015,長野県,シティホテル,72.5
従業者10人以上,2015,長野県,ビジネスホテル,72.0
従業者10人以上,2015,長野県,リゾートホテル,43.4
従業者10人以上,2015,長野県,会社・団体の宿泊所,28.2
従業者10人以上,2015,長野県,全体,55.1
従業者10人以上,2015,長野県,旅館,46.2
従業者10人以上,2015,長野県,簡易宿所,24.4
従業者10人以上,2015,青森県,シティホテル,59.1
従業者10人以上,2015,青森県,ビジネスホテル,64.3
従業者10人以上,2015,青森県,リゾートホテル,43.3
従業者10人以上,2015,青森県,会社・団体の宿泊所,5.9
従業者10人以上,2015,青森県,全体,60.3
従業者10人以上,2015,青森県,旅館,53.7
従業者10人以上,2015,青森県,簡易宿所,37.9
従業者10人以上,2015,静岡県,シティホテル,76.9
従業者10人以上,2015,静岡県,ビジネスホテル,73.2
従業者10人以上,2015,静岡県,リゾートホテル,54.9
従業者10人以上,2015,静岡県,会社・団体の宿泊所,36.9
従業者10人以上,2015,静岡県,全体,65.9
従業者10人以上,2015,静岡県,旅館,62.6
従業者10人以上,2015,静岡県,簡易宿所,32.4
従業者10人以上,2015,香川県,シティホテル,64.5
従業者10人以上,2015,香川県,ビジネスホテル,70.8
従業者10人以上,2015,香川県,リゾートホテル,65.3
従業者10人以上,2015,香川県,会社・団体の宿泊所,15.1
従業者10人以上,2015,香川県,全体,65.5
従業者10人以上,2015,香川県,旅館,53.0
従業者10人以上,2015,香川県,簡易宿所,36.0
従業者10人以上,2015,高知県,シティホテル,70.1
従業者10人以上,2015,高知県,ビジネスホテル,66.8
従業者10人以上,2015,高知県,リゾートホテル,49.6
従業者10人以上,2015,高知県,全体,61.4
従業者10人以上,2015,高知県,旅館,44.1
従業者10人以上,2015,高知県,簡易宿所,37.4
従業者10人以上,2015,鳥取県,シティホテル,71.5
従業者10人以上,2015,鳥取県,ビジネスホテル,73.0
従業者10人以上,2015,鳥取県,リゾートホテル,32.8
従業者10人以上,2015,鳥取県,全体,61.7
従業者10人以上,2015,鳥取県,旅館,50.6
従業者10人以上,2015,鳥取県,簡易宿所,24.8
従業者10人以上,2015,鹿児島県,シティホテル,65.0
従業者10人以上,2015,鹿児島県,ビジネスホテル,70.5
従業者10人以上,2015,鹿児島県,リゾートホテル,40.9
従業者10人以上,2015,鹿児島県,会社・団体の宿泊所,30.0
従業者10人以上,2015,鹿児島県,全体,62.8
従業者10人以上,2015,鹿児島県,旅館,52.5
従業者10人以上,2015,鹿児島県,簡易宿所,16.7
従業者10人以上,2016,三重県,シティホテル,71.7
従業者10人以上,2016,三重県,ビジネスホテル,70.0
従業者10人以上,2016,三重県,リゾートホテル,51.5
従業者10人以上,2016,三重県,会社・団体の宿泊所,33.6
従業者10人以上,2016,三重県,全体,63.2
従業者10人以上,2016,三重県,旅館,56.8
従業者10人以上,2016,三重県,簡易宿所,15.0
従業者10人以上,2016,京都府,シティホテル,87.6
従業者10人以上,2016,京都府,ビジネスホテル,87.0
従業者10人以上,2016,京都府,リゾートホテル,55.8
従業者10人以上,2016,京都府,会社・団体の宿泊所,64.6
従業者10人以上,2016,京都府,全体,79.8
従業者10人以上,2016,京都府,旅館,58.8
従業者10人以上,2016,京都府,簡易宿所,57.8
従業者10人以上,2016,佐賀県,シティホテル,61.3
従業者10人以上,2016,佐賀県,ビジネスホテル,72.6
従業者10人以上,2016,佐賀県,リゾートホテル,64.3
従業者10人以上,2016,佐賀県,会社・団体の宿泊所,7.4
従業者10人以上,2016,佐賀県,全体,64.4
従業者10人以上,2016,佐賀県,旅館,53.1
従業者10人以上,2016,佐賀県,簡易宿所,23.0
従業者10人以上,2016,全国,シティホテル,78.8
従業者10人以上,2016,全国,ビジネスホテル,77.7
従業者10人以上,2016,全国,リゾートホテル,60.1
従業者10人以上,2016,全国,会社・団体の宿泊所,43.8
従業者10人以上,2016,全国,全体,70.9
従業者10人以上,2016,全国,旅館,55.1
従業者10人以上,2016,全国,簡易宿所,48.2
従業者10人以上,2016,兵庫県,シティホテル,76.6
従業者10人以上,2016,兵庫県,ビジネスホテル,81.1
従業者10人以上,2016,兵庫県,リゾートホテル,58.7
従業者10人以上,2016,兵庫県,会社・団体の宿泊所,36.4
従業者10人以上,2016,兵庫県,全体,69.8
従業者10人以上,2016,兵庫県,旅館,59.4
従業者10人以上,2016,兵庫県,簡易宿所,24.2
従業者10人以上,2016,北海道,シティホテル,77.4
従業者10人以上,2016,北海道,ビジネスホテル,76.9
従業者10人以上,2016,北海道,リゾートホテル,55.7
従業者10人以上,2016,北海道,会社・団体の宿泊所,53.0
従業者10人以上,2016,北海道,全体,70.9
従業者10人以上,2016,北海道,旅館,63.2
従業者10人以上,2016,北海道,簡易宿所,58.2
従業者10人以上,2016,千葉県,シティホテル,80.6
従業者10人以上,2016,千葉県,ビジネスホテル,76.2
従業者10人以上,2016,千葉県,リゾートホテル,85.7
従業者10人以上,2016,千葉県,会社・団体の宿泊所,56.7
従業者10人以上,2016,千葉県,全体,78.6
従業者10人以上,2016,千葉県,旅館,49.4
従業者10人以上,2016,千葉県,簡易宿所,58.6
従業者10人以上,2016,和歌山県,シティホテル,71.0
従業者10人以上,2016,和歌山県,ビジネスホテル,70.0
従業者10人以上,2016,和歌山県,リゾートホテル,57.6
従業者10人以上,2016,和歌山県,会社・団体の宿泊所,56.3
従業者10人以上,2016,和歌山県,全体,58.0
従業者10人以上,2016,和歌山県,旅館,48.4
従業者10人以上,2016,和歌山県,簡易宿所,47.3
従業者10人以上,2016,埼玉県,シティホテル,81.2
従業者10人以上,2016,埼玉県,ビジネスホテル,76.8
従業者10人以上,2016,埼玉県,リゾートホテル,31.3
従業者10人以上,2016,埼玉県,会社・団体の宿泊所,19.6
従業者10人以上,2016,埼玉県,全体,73.5
従業者10人以上,2016,埼玉県,旅館,54.6
従業者10人以上,2016,埼玉県,簡易宿所,27.1
従業者10人以上,2016,大分県,シティホテル,67.4
従業者10人以上,2016,大分県,ビジネスホテル,70.1
従業者10人以上,2016,大分県,リゾートホテル,60.6
従業者10人以上,2016,大分県,会社・団体の宿泊所,26.7
従業者10人以上,2016,大分県,全体,62.9
従業者10人以上,2016,大分県,旅館,51.6
従業者10人以上,2016,大分県,簡易宿所,6.7
従業者10人以上,2016,大阪府,シティホテル,88.0
従業者10人以上,2016,大阪府,ビジネスホテル,86.2
従業者10人以上,2016,大阪府,リゾートホテル,89.6
従業者10人以上,2016,大阪府,会社・団体の宿泊所,52.4
従業者10人以上,2016,大阪府,全体,85.9
従業者10人以上,2016,大阪府,旅館,63.8
従業者10人以上,2016,大阪府,簡易宿所,74.4
従業者10人以上,2016,奈良県,シティホテル,77.7
従業者10人以上,2016,奈良県,ビジネスホテル,72.5
従業者10人以上,2016,奈良県,リゾートホテル,79.7
従業者10人以上,2016,奈良県,会社・団体の宿泊所,17.6
